date,Q1_gross,Q1_net,Q1_n,Q1_turnover,Q2_gross,Q2_net,Q2_n,Q2_turnover,Q3_gross,Q3_net,Q3_n,Q3_turnover,Q4_gross,Q4_net,Q4_n,Q4_turnover,Q5_gross,Q5_net,Q5_n,Q5_turnover,ls_gross,ls_net
2012-11-30,0.0266202164539123,0.025584071875599045,83,0.5180722891566265,0.02724818637079499,0.02581961494222356,84,0.7142857142857143,0.04246327066290557,0.04104158391591762,83,0.7108433734939759,0.06626979558789341,0.06488884320694102,84,0.6904761904761905,0.06309371650572783,0.0621651450771564,84,0.4642857142857143,0.03647350005181553,0.03658107320155735
2012-12-31,0.055575139615368564,0.05449080226597097,83,0.5421686746987953,0.06095062958536832,0.059569677204415944,84,0.6904761904761905,0.0640779030248714,0.0625779030248714,84,0.75,0.08668867874923405,0.0854267739873293,84,0.6309523809523809,0.06076469772895405,0.06000279296704929,84,0.38095238095238093,0.005189558113585485,0.005511990701078315
2013-01-31,0.03129152685871675,0.030148669715859607,84,0.5714285714285714,0.028744848168122283,0.027173419596693713,84,0.7857142857142857,0.02376406387385603,0.02226406387385603,84,0.75,0.013713663602067272,0.012380330268733938,84,0.6666666666666667,0.026378000059108037,0.02562505888263745,85,0.3764705882352941,-0.004913526799608714,-0.004523610833222159
2013-02-28,0.04282716971766256,0.042041455431948274,84,0.3928571428571429,0.03415960706549194,0.03277137177137429,85,0.6941176470588235,0.0408950768032947,0.03958555299377089,84,0.6547619047619048,0.034050018213401,0.03282648880163629,85,0.611764705882353,0.04016055245995178,0.03931349363642237,85,0.42352941176470593,-0.0026666172577107794,-0.002727961795525903
2013-03-28,0.02372175018187051,0.02276936922948956,84,0.47619047619047616,0.015610894634450876,0.0141050122815097,85,0.7529411764705882,0.02000894378561972,0.018604181880857815,84,0.7023809523809523,0.003286160543001405,0.0019449840724131695,85,0.6705882352941177,0.020711624181369067,0.019864565357839654,85,0.42352941176470593,-0.0030101260005014445,-0.002904803871649906
2013-04-30,-0.014395082736467033,-0.015395082736467034,84,0.5,0.021328080158576453,0.019892786040929394,85,0.7176470588235294,0.04896498863685326,0.04748879816066278,84,0.7380952380952381,0.08039259684017278,0.07912200860487865,85,0.6352941176470588,0.06572702873011721,0.0648799699065878,85,0.42352941176470593,0.08012211146658424,0.08027505264305483
2013-05-31,-7.618375082717508e-05,-0.0013618980365414607,84,0.6428571428571428,-0.00017660525875802768,-0.0016118993764050865,85,0.7176470588235294,-0.0014778109805138686,-0.0030016205043233925,84,0.7619047619047619,-0.00790357544916462,-0.009244751919752856,85,0.6705882352941177,-0.008628068318795762,-0.009475127142325174,85,0.42352941176470593,-0.008551884567968586,-0.008113229105783713
2013-06-28,0.05140517963868688,0.05041694434456924,85,0.49411764705882355,0.0459137791454877,0.04454907326313476,85,0.6823529411764706,0.05938234030897804,0.05797057560309569,85,0.7058823529411764,0.0526613866751649,0.05129668079281196,85,0.6823529411764706,0.051439982890941864,0.050533006146755814,86,0.4534883720930233,3.480325225498071e-05,0.00011606180218657475
2013-07-31,-0.03297069011839342,-0.034076572471334596,85,0.5529411764705883,-0.02435233199127935,-0.025724425014535167,86,0.686046511627907,-0.018715209085122884,-0.020250092806053117,86,0.7674418604651163,-0.009717145466381243,-0.01118226174545101,86,0.7325581395348837,-0.002274645040080521,-0.003332116304448337,87,0.5287356321839081,0.030696045078312896,0.030744456166886258
2013-08-30,0.035585886874499595,0.03450353393332312,85,0.5411764705882354,0.04658297561499481,0.04514111514987853,86,0.7209302325581395,0.05750004291742349,0.056081438266260705,86,0.7093023255813953,0.06350251020280749,0.06194437066792377,86,0.7790697674418605,0.0822610672928768,0.08122658453425612,87,0.5172413793103448,0.046675180418377205,0.04672305060093299
2013-09-30,0.054501399874960506,0.053489635169078155,85,0.5058823529411764,0.05496935720225892,0.0534112176673752,86,0.7790697674418605,0.04321325339302393,0.04158534641627975,86,0.813953488372093,0.06471217771689183,0.0633633405075895,86,0.6744186046511628,0.05118170190166685,0.05021618466028754,87,0.48275862068965514,-0.0033196979732936574,-0.003273450508790618
2013-10-31,0.011535216273988643,0.010311686862223937,85,0.611764705882353,0.020092630597430137,0.01862751431836037,86,0.7325581395348837,0.01962394241345797,0.018019291250667275,86,0.8023255813953488,0.0340090791960992,0.03270675361470385,86,0.6511627906976745,0.02680170466766693,0.02572124489755199,87,0.5402298850574713,0.015266488393678288,0.015409558035328052
2013-11-29,0.021236091442118944,0.02013020908917777,85,0.5529411764705883,0.025731082949673467,0.024172943414789747,86,0.7790697674418605,0.023020164119742014,0.021462024584858293,86,0.7790697674418605,0.030724665905678784,0.02932931706846948,86,0.6976744186046512,0.04911258526867236,0.04817005653304018,87,0.47126436781609193,0.027876493826553418,0.02803984744386241
2013-12-31,-0.024244316686625734,-0.025453619012207128,86,0.6046511627906976,-0.019534460496961246,-0.02100572486477734,87,0.735632183908046,-0.022481318329878777,-0.023899922981041568,86,0.7093023255813953,-0.006979968798831243,-0.00842824466090021,87,0.7241379310344828,0.003179064132443988,0.0021445813738232987,87,0.5172413793103448,0.027423380819069722,0.027598200386030426
2014-01-31,0.04765703466332691,0.04644773233774551,86,0.6046511627906976,0.06018244389072788,0.05878014504015317,87,0.7011494252873562,0.051438032713204115,0.050065939689948304,86,0.686046511627907,0.06476898171134271,0.06327472883777949,87,0.7471264367816092,0.0832201021737422,0.0822545849323629,87,0.48275862068965514,0.0355630675104153,0.03580685259461739
2014-02-28,0.021499299623491445,0.020522555437444932,86,0.4883720930232558,0.012503108669238991,0.01121575234739991,87,0.6436781609195402,0.010795919591427117,0.009324655223611025,87,0.735632183908046,-0.0038866543117689486,-0.005311941668090788,87,0.7126436781609196,-0.01876895242636053,-0.019642515644751335,87,0.4367816091954023,-0.040268252049851974,-0.04016507108219627
2014-03-31,0.0204460592158695,0.019166989448427638,86,0.6395348837209303,0.0019242567633238413,0.0005449464184962549,87,0.6896551724137931,0.003786699434513405,0.0022004925379616805,86,0.7931034482758621,-0.011821922517555646,-0.013385140908360243,87,0.7816091954022988,-0.03206788839787467,-0.033033405639253985,87,0.48275862068965514,-0.05251394761374417,-0.05220039508768162
2014-04-30,0.015788810748326613,0.014881834004140566,86,0.4534883720930233,0.020150221449636723,0.01888585363354477,87,0.632183908045977,0.038635160197544434,0.037163895829728344,87,0.735632183908046,0.023515551371084825,0.02213624102625724,87,0.6896551724137931,0.033316938567631314,0.032466363854987634,87,0.4252873563218391,0.0175281278193047,0.017584529850847068
2014-05-30,0.016705129232052453,0.015716623484926015,87,0.49425287356321834,0.017000427041307668,0.015529162673491576,87,0.735632183908046,0.0307108182769409,0.029216565403377682,87,0.7471264367816092,0.024150461479562128,0.022725174123240287,87,0.7126436781609196,0.05099634662700609,0.05001907389973336,88,0.48863636363636365,0.03429121739495364,0.034302450414807346
2014-06-30,-0.007487082047507545,-0.008567541817622487,87,0.5402298850574713,-0.005114392867814041,-0.006500756504177677,88,0.6931818181818181,-0.0017225567445987944,-0.003336193108235158,88,0.8068181818181819,-0.004685969637193584,-0.006004151455375402,88,0.6590909090909092,0.005744978451545305,0.004846102047050923,89,0.449438202247191,0.01323206049905285,0.013413643864673409
2014-07-31,0.038643455074108275,0.037425064269510575,87,0.6091954022988506,0.04315259110275222,0.04162986383002495,88,0.7613636363636364,0.04338890200123382,0.04177526563759745,88,0.8068181818181819,0.04217381214440094,0.04083290305349185,88,0.6704545454545454,0.07146449076905234,0.07056561436455797,88,0.449438202247191,0.032821035694944066,0.03314055009504739
2014-08-29,-0.021043804274110386,-0.022111986092292205,88,0.5340909090909092,-0.016641252236018412,-0.01802761587238205,88,0.6931818181818181,-0.022796472041365548,-0.024364653859547367,88,0.7840909090909091,-0.013083552159819963,-0.014515370341638145,88,0.7159090909090908,-0.025989544839837814,-0.027090668435343433,89,0.550561797752809,-0.004945740565727427,-0.004978682343051228
2014-09-30,0.027407175477858557,0.026316266386949467,88,0.5454545454545454,0.027069385105229094,0.025683021468865457,88,0.6931818181818181,0.02348977245646554,0.022141457849723968,89,0.6741573033707865,0.02348716776458584,0.022009895037313112,88,0.7386363636363636,0.009122254241210425,0.008155962106378964,89,0.4831460674157303,-0.018284921236648134,-0.018160304280570503
2014-10-31,0.03191769673637253,0.03053133310000889,88,0.6931818181818181,0.04104938989384959,0.039588715736546216,89,0.7303370786516854,0.027273806669986446,0.025903020153132512,88,0.6853932584269663,0.027987441589753376,0.026571711252674726,89,0.7078651685393258,0.030776223730272813,0.029809931595441354,89,0.4831460674157303,-0.001141473006099715,-0.000721401504567537
2014-11-28,0.02413575315809364,0.022726662249002733,88,0.7045454545454546,0.020625772536645496,0.01905273882878033,88,0.7865168539325843,0.016345168764907155,0.014727191236817268,89,0.8089887640449438,0.016246128986851037,0.014852870559884745,88,0.696629213483146,0.004253965328108945,0.0034674484741763606,89,0.3932584269662921,-0.019881787829984697,-0.019259213774826374
2014-12-31,0.009677621734939832,0.008382167189485286,88,0.6477272727272727,0.005600061870291042,0.004054607324836497,88,0.7727272727272727,-0.016523614468650468,-0.01807417626640328,89,0.7752808988764045,-0.019123548033738384,-0.020441729851920203,88,0.6590909090909092,-0.013160742841003756,-0.0139697316050487,89,0.4044943820224719,-0.022838364575943588,-0.022351898794533986
2015-01-30,0.020724273717352745,0.01949700099008002,88,0.6136363636363636,0.04989429192529361,0.04861339304888912,89,0.6404494382022472,0.06027951198436079,0.05872895018660798,88,0.7752808988764045,0.08527656321778207,0.08383836097059105,89,0.7191011235955056,0.08486922899881495,0.0839029368639835,89,0.4831460674157303,0.0641449552814622,0.06440593587390347
2015-02-27,0.012235745064840969,0.01098574506484097,88,0.625,0.010913634878448552,0.009295657350358665,89,0.8089887640449438,0.0002571925793156455,-0.0013564437843207183,88,0.8068181818181819,0.0075723164381399964,0.006066698460611907,89,0.752808988764045,-0.0012395358219822708,-0.0022058279568137316,89,0.4831460674157303,-0.013475280886823239,-0.0131915730216547
2015-03-31,-0.007205969248495534,-0.00859233288485917,88,0.6931818181818181,-0.003383357680610952,-0.005046279028925559,89,0.8314606741573034,-0.006365540301049805,-0.00791099484650435,88,0.7727272727272727,-0.014155487167190202,-0.015503801773931776,89,0.6741573033707865,0.025579312927701752,0.024500661242308493,89,0.5393258426966292,0.032785282176197285,0.033092994127167666
2015-04-30,0.022500381861811723,0.02122765458908445,88,0.6363636363636364,0.01865052928295039,0.017279742766096458,89,0.6853932584269663,0.01897358895090888,0.0175417707690907,88,0.7159090909090908,0.026604689616115285,0.025009183998137757,89,0.797752808988764,0.021458946155085062,0.020447710200028883,89,0.5056179775280899,-0.0010414357067266601,-0.0007799443890555667
2015-05-29,-0.013484653472458806,-0.014507380745186078,88,0.5113636363636364,-0.013505102739686239,-0.01501072071721433,89,0.752808988764045,-0.020752482168395054,-0.022168212505473704,89,0.7078651685393258,-0.013844544062637463,-0.015170386759266677,89,0.6629213483146068,-0.03630631514928026,-0.03731755110433644,89,0.5056179775280899,-0.022821661676821453,-0.02281017035915036
2015-06-30,0.03187482191592141,0.03062482191592141,88,0.625,0.026672240044469,0.025076734426491474,89,0.797752808988764,0.03864708384410024,0.036939218675560916,89,0.8539325842696629,0.014682312495979868,0.013289054069013576,89,0.696629213483146,-0.0013234111246320358,-0.0022567444579653694,90,0.4666666666666667,-0.03319823304055345,-0.032881566373886784
2015-07-31,-0.05009974566361067,-0.05144065475451976,88,0.6704545454545454,-0.05053822839470878,-0.05186407109133799,89,0.6629213483146068,-0.055371645876750565,-0.05696715149472809,89,0.797752808988764,-0.05606222025925771,-0.057455478686224,89,0.696629213483146,-0.05414550131605976,-0.05510105687161532,90,0.47777777777777775,-0.004045755652449093,-0.0036604021170955556
2015-08-31,0.0026311941824498477,0.001305351485820634,89,0.6629213483146068,-0.010336247559584243,-0.011729505986550535,89,0.696629213483146,-0.01893045771499653,-0.02048101951274934,89,0.7752808988764045,-0.035680497487072915,-0.03698386827358977,89,0.651685393258427,-0.05736611313783967,-0.05827722424895078,90,0.4555555555555556,-0.05999730732028952,-0.059582575734771416
2015-09-30,0.051079736736586605,0.050158388421979866,89,0.4606741573033708,0.0710293038818806,0.06970346118525138,89,0.6629213483146068,0.09193968296729717,0.09050148072010615,89,0.7191011235955056,0.07581299550256643,0.07446468089582485,89,0.6741573033707865,0.068920125137037,0.06803123624814812,90,0.4444444444444444,0.0178403884004504,0.017872847826168256
2015-10-30,0.012037749189605916,0.011228760425560973,89,0.4044943820224719,0.013302542683283434,0.012021643806878939,89,0.6404494382022472,0.02047404259641721,0.019170671809900355,89,0.651685393258427,0.03491654236519186,0.033500812028113204,89,0.7078651685393258,0.00919961264838322,0.008377390426160997,90,0.4111111111111111,-0.0028381365412226967,-0.0028513699993999754
2015-11-30,-0.0036303666346355324,-0.004933737421152386,89,0.651685393258427,-0.0024923363606159142,-0.003997954338144004,89,0.752808988764045,-0.01172268410173259,-0.0132337952128437,90,0.7555555555555555,-0.010957205496988035,-0.012395407744179045,89,0.7191011235955056,-0.034779739320802874,-0.03575751709858065,90,0.48888888888888893,-0.031149372686167343,-0.03082377967742827
2015-12-31,-0.031059362387754974,-0.03227284553382239,89,0.6067415730337078,-0.04354287215686953,-0.044920649934647304,90,0.6888888888888889,-0.067285009934596,-0.06877389882348489,90,0.7444444444444445,-0.10658149642362799,-0.10800371864585022,90,0.7111111111111111,-0.1041609885097948,-0.1049609885097948,90,0.4,-0.07310162612203983,-0.0726881429759724
2016-01-29,0.03042941480129649,0.029305819295678513,89,0.5617977528089888,0.033920201378590746,0.032497979156368526,90,0.7111111111111111,0.03534116902967585,0.03383005791856474,90,0.7555555555555555,0.0385116256022433,0.03722273671335441,90,0.6444444444444444,0.048081141656023285,0.047192252767134395,90,0.4444444444444444,0.017651726854726796,0.01788643347145588
2016-02-29,0.06606271197661445,0.06521826753217001,90,0.4222222222222223,0.0713007860197046,0.06996745268637126,90,0.6666666666666667,0.08115375769805372,0.07970931325360928,90,0.7222222222222222,0.08192444578724048,0.0807466680094627,90,0.5888888888888889,0.10323279121701082,0.10239762638184598,91,0.41758241758241754,0.037170079240396364,0.037179358849675964
2016-03-31,-0.008524949044840129,-0.009413837933729017,90,0.4444444444444444,-0.008492274621974435,-0.009825607955307769,90,0.6666666666666667,0.011511250489919272,0.010044583823252606,90,0.7333333333333334,0.01620004068830427,0.014977818466082048,90,0.6111111111111112,0.025093402490941642,0.024324171721710874,91,0.3846153846153846,0.03361835153578177,0.03373800965543989
2016-04-29,0.025729829760190892,0.024640940871302003,90,0.5444444444444445,0.026576263250093213,0.02522070769453766,90,0.6777777777777778,0.031424288200469816,0.029951760727942343,91,0.7362637362637363,0.024534057591415782,0.02320072425808245,90,0.6666666666666667,0.018001734946894637,0.017188548133707824,91,0.4065934065934066,-0.007728094813296255,-0.007452392737594179
2016-05-31,0.010641859627804947,0.009397415183360503,90,0.6222222222222222,0.00446048475363084,0.0030382625314086175,90,0.7111111111111111,-0.015080249970707095,-0.016552777443234568,91,0.7362637362637363,-0.03256189426626368,-0.03387300537737479,90,0.6555555555555556,-0.024578914409471374,-0.02561188144243841,91,0.5164835164835164,-0.03522077403727632,-0.03500929662579891
2016-06-30,0.01024637092345679,0.008824148701234567,90,0.7111111111111111,0.027102159502064686,0.02556369796360315,91,0.7692307692307692,0.03994039031959488,0.03857775295695751,90,0.6813186813186813,0.061740019064685875,0.06020155752622434,91,0.7692307692307692,0.07399427797598604,0.07287339885510692,91,0.5604395604395604,0.06374790705252925,0.06404925015387236
2016-07-29,-0.004725786751434071,-0.005970231195878516,90,0.6222222222222222,-0.004836212015412537,-0.006330717509918032,91,0.7472527472527473,0.011748591783159732,0.010148591783159732,90,0.8,0.029942025412074635,0.028491475961525185,91,0.7252747252747253,0.020792402537329054,0.019825369570296087,91,0.48351648351648346,0.025518189288763125,0.025795600766174605
2016-08-31,-0.0027951125091213174,-0.0039951125091213175,90,0.6,0.001804867912742749,0.0003103624182372543,91,0.7472527472527473,-0.00355634527593731,-0.005072828792420827,91,0.7582417582417582,-0.0009978614077905265,-0.0025583009682300867,91,0.7802197802197802,0.023021107061632528,0.022010118050643516,91,0.5054945054945055,0.025816219570753845,0.026005230559764832
2016-09-30,-0.013870934789843211,-0.015026490345398767,90,0.5777777777777777,-0.02047875061808447,-0.022017212156546007,91,0.7692307692307692,-0.012702259683602925,-0.01410885309019633,91,0.7032967032967032,-0.041710048797004594,-0.04322653231348811,91,0.7582417582417582,-0.024207426441812997,-0.025250904702682563,92,0.5217391304347826,-0.010336491651969785,-0.010224414357283796
2016-10-31,0.0389219331106713,0.037699710888449076,90,0.6111111111111112,0.036143312932117484,0.03478067556948012,91,0.6813186813186813,0.04252435067297311,0.041007867156489596,91,0.7582417582417582,0.06392833318758359,0.06252173978099018,91,0.7032967032967032,0.058619047030973655,0.05757556877010409,92,0.5217391304347826,0.019697113920302357,0.019875857881655017
2016-11-30,0.020127777248703353,0.018699205820131924,91,0.7142857142857143,0.011135636244765393,0.009487284596413745,91,0.8241758241758241,0.009977480418222336,0.008548908989650907,91,0.7142857142857143,0.019387698484082998,0.017893192989577502,91,0.7472527472527473,0.018275185492045078,0.0171230115790016,92,0.5760869565217391,-0.0018525917566582749,-0.0015761942411303236
2016-12-30,0.012936039031965456,0.011990984086910511,91,0.4725274725274725,0.019427335058490133,0.017932829563984638,91,0.7472527472527473,0.021173906600767494,0.019586950079028363,92,0.7934782608695652,0.03403357714206707,0.03249511560360553,91,0.7692307692307692,0.05976416580486232,0.058633731022253624,92,0.5652173913043479,0.04682812677289686,0.046642746935343114
2017-01-31,0.05337914804041641,0.05225826891953729,91,0.5604395604395604,0.04706708742924398,0.04563851600067255,91,0.7142857142857143,0.04064462898742085,0.039122889856986066,92,0.7608695652173914,0.04595001550349645,0.04452144407492502,91,0.7142857142857143,0.04757325331163336,0.04657325331163336,92,0.5,-0.005805894728783047,-0.00568501560790393
2017-02-28,0.01191388029372771,0.010771023150870567,91,0.5714285714285714,-0.002463050395309451,-0.0037817317139907697,91,0.6593406593406593,-0.00156290829609107,-0.00306290829609107,92,0.75,-0.0024851159666205015,-0.0040455555270600616,91,0.7802197802197802,0.0015695512051463383,0.00035215990079851206,92,0.6086956521739131,-0.010344329088581372,-0.010418863250072056
2017-03-31,0.012747081593881786,0.011626202473002665,91,0.5604395604395604,0.025353117711747416,0.023766161190008284,92,0.7934782608695652,0.016856573321598824,0.015247877669424911,91,0.8043478260869565,0.00928763141833566,0.007787631418335661,92,0.75,0.016040380329214253,0.014975162937909906,92,0.5326086956521738,0.003293298735332467,0.003348960464907241
2017-04-28,0.028864710839274724,0.02769987567443956,91,0.5824175824175823,0.018773068903503557,0.01722959064263399,92,0.7717391304347826,0.017036240646431004,0.015387888998079356,91,0.8241758241758241,0.013357995693273332,0.011966691345447245,92,0.6956521739130435,0.01194893896502442,0.010970678095459204,92,0.48913043478260865,-0.016915771874250304,-0.016729197578980354
2017-05-31,0.0010724753078550071,3.950827488797431e-05,91,0.5164835164835164,0.009471947789866765,0.008145860833345026,92,0.6630434782608696,0.015446411973696094,0.013729020669348268,92,0.8586956521739131,-0.002506514980451888,-0.0038760801978431924,92,0.6847826086956521,0.027906141987197864,0.026688750682850038,92,0.6086956521739131,0.026833666679342855,0.026649242407962064
2017-06-30,0.018774322012151973,0.017883017664325887,92,0.44565217391304346,0.014319300636128789,0.012797561505694006,92,0.7608695652173914,0.004089457383470493,0.002459022600861797,92,0.8152173913043479,0.025436397327129302,0.0239363973271293,92,0.75,0.04277967145489072,0.04166139188499825,93,0.5591397849462365,0.024005349442738747,0.02377837422067236
2017-07-31,0.003402495517912105,0.0025329303005208,92,0.4347826086956522,-0.006852479006386932,-0.00833073987595215,92,0.7391304347826086,-0.014501510550198733,-0.015936293158894384,92,0.7173913043478262,-0.005450316728093741,-0.0069937949889633064,92,0.7717391304347826,-0.0206222411734635,-0.021611488485291458,93,0.4946236559139785,-0.024024736691375604,-0.024144418785812256
2017-08-31,0.01066479502236385,0.009621316761494286,92,0.5217391304347826,0.029949348763089384,0.028492827023958948,92,0.7282608695652174,0.03603189136959979,0.03459103115454603,93,0.7204301075268817,0.03362013597007076,0.0320766577092012,92,0.7717391304347826,0.047564822818987884,0.046425037872751325,93,0.5698924731182795,0.03690002779662403,0.03680372111125704
2017-09-29,0.03259061557946596,0.031373224275118135,92,0.6086956521739131,0.027698050173674115,0.026198050173674114,92,0.75,0.021438781856546477,0.020105448523213144,93,0.6666666666666667,0.01639830746558173,0.015072220509059991,92,0.6630434782608696,0.014003028625489869,0.013035286690005999,93,0.4838709677419355,-0.01858758695397609,-0.018337937585112138
2017-10-31,0.03940165604678593,0.03805382995982941,92,0.6739130434782609,0.03036873120133184,0.028890470331766623,92,0.7391304347826086,0.03612770893707905,0.03460082721664894,93,0.7634408602150538,0.03373002002084198,0.03212132436866807,92,0.8043478260869565,0.041495445395848936,0.04029114432058012,93,0.6021505376344086,0.0020937893490630063,0.0022373143607507112
2017-11-30,-0.00710782100187935,-0.008325212306227176,92,0.6086956521739131,0.0029103097508980103,0.0013668314900284451,92,0.7717391304347826,0.02102996162637536,0.01935254227153665,93,0.8387096774193549,0.036348061099772885,0.03465240892585984,92,0.8478260869565217,0.03520914467133133,0.03396183284337434,93,0.6236559139784946,0.04231696567321068,0.042287045149601514
2017-12-29,0.03698197336931404,0.03580806032583578,92,0.5869565217391304,0.04402970711412658,0.04263840276630049,92,0.6956521739130435,0.03527989113520746,0.03370999866208918,93,0.7849462365591398,0.06568173961760537,0.06416000048717059,92,0.7608695652173914,0.06945732706498348,0.06855410125853187,93,0.4516129032258065,0.03247535369566944,0.03274604093269609
2018-01-31,-0.04033502994418394,-0.041465464726792634,92,0.5652173913043479,-0.045950889331314325,-0.04726271728830357,93,0.6559139784946236,-0.035254582046739855,-0.03663092613276136,92,0.6881720430107527,-0.04728553647264405,-0.048726396687697814,93,0.7204301075268817,-0.037983688371090306,-0.03899444105926235,93,0.5053763440860215,0.002351341573093635,0.002471023667530284
2018-02-28,0.016713721784688895,0.015452852219471503,92,0.6304347826086957,0.0006275264327357393,-0.0007918284059739382,93,0.7096774193548387,-0.005110642806113194,-0.006551503021166957,93,0.7204301075268817,-0.011572269089653388,-0.012948613175674894,93,0.6881720430107527,-0.015818992594484542,-0.016829745282656586,93,0.5053763440860215,-0.03253271437917343,-0.032282597502128085
2018-03-29,0.011574335812229273,0.010509118420924925,92,0.5326086956521738,-0.01236700738529795,-0.013915394482072144,93,0.7741935483870968,0.009857536392060386,0.008244633166253934,92,0.8064516129032258,-0.002995292267256728,-0.0044361524823104915,93,0.7204301075268817,0.0022965330969743057,0.0012642750324581766,93,0.5161290322580645,-0.009277802715254968,-0.009244843388466747
2018-04-30,0.011113141990218029,0.01020009851195716,92,0.4565217391304348,0.014935360837468638,0.013537511375103046,93,0.6989247311827957,0.027989869034621903,0.026635030324944485,93,0.6774193548387097,0.035718179673319604,0.03425581408192176,93,0.7311827956989247,0.07720647873131777,0.07617422066680164,93,0.5161290322580645,0.06609333674109974,0.06597412215484448
2018-05-31,0.01727526685763191,0.015949179901110173,92,0.6630434782608696,0.010352054838447275,0.008846678494361254,93,0.7526881720430108,0.010346496526362048,0.008884130934964199,93,0.7311827956989247,-0.0051391386201864635,-0.006536988082552055,93,0.6989247311827957,0.02005410547092256,0.018699266761245142,93,0.6774193548387097,0.0027788386132906497,0.002750086860134969
2018-06-29,0.04369271108772665,0.042323145870335345,92,0.6847826086956521,0.044474195050268665,0.043033334835214904,93,0.7204301075268817,0.03707807240764164,0.03537914767645885,93,0.8494623655913979,0.03084637826586399,0.029319496545433883,93,0.7634408602150538,0.016140236834935172,0.015000451888698613,93,0.5698924731182795,-0.027552474252791476,-0.027322693981636732
2018-07-31,0.038458930137380644,0.03715458231129369,92,0.6521739130434783,0.028532385647845892,0.027113030809136213,93,0.7096774193548387,0.02705482819972804,0.025570957231986102,93,0.7419354838709677,0.04231318144318612,0.04078629972275601,93,0.7634408602150538,0.0591837066923457,0.057928387543409524,94,0.6276595744680851,0.020724776554965053,0.020773805232115833
